Customer_ID,Age,Gender,Total_Spend,Average_Order_Value,Purchase_Frequency,Last_Purchase_Days,Customer_Rating,Complaint_Raised,Return_Count,Churn
C04276,33,Female,9024,752.0,12,44,1,Yes,4,1
C04277,27,Female,4415,883.0,5,45,4,No,5,0
C04278,37,Male,2133,711.0,3,40,3,No,4,0
C04279,43,Female,694,347.0,2,74,1,No,1,1
C04280,25,Male,3894,649.0,6,26,5,Yes,5,1
C04281,47,Female,2568,642.0,4,20,2,No,1,0
C04282,46,Male,5088,424.0,12,87,1,No,1,0
C04283,44,Female,2960,592.0,5,25,4,No,5,0
C04284,43,Male,5340,445.0,12,38,4,Yes,2,1
C04285,19,Male,9012,751.0,12,60,2,Yes,4,1
C04286,50,Female,4977,711.0,7,23,4,No,5,0
C04287,35,Female,3608,328.0,11,10,4,Yes,2,1
C04288,37,Male,10392,866.0,12,87,5,No,5,0
C04289,60,Female,4858,694.0,7,112,5,No,5,0
C04290,38,Female,5922,846.0,7,66,5,Yes,2,1
C04291,18,Female,6636,553.0,12,94,1,No,0,0
C04292,18,Female,2151,717.0,3,92,2,No,5,1
C04293,45,Male,2520,504.0,5,120,1,No,0,0
C04294,48,Male,4188,698.0,6,62,1,No,0,0
C04295,26,Male,3512,439.0,8,117,2,No,3,0
C04296,28,Male,1760,352.0,5,37,4,Yes,3,1
C04297,51,Female,3174,529.0,6,15,5,No,3,0
C04298,42,Male,5170,470.0,11,107,5,No,3,0
C04299,55,Female,4310,862.0,5,108,5,Yes,3,1
C04300,56,Female,2556,426.0,6,109,2,No,1,0
C04301,38,Female,7755,705.0,11,44,5,No,1,0
C04302,22,Female,6139,877.0,7,84,5,Yes,3,1
C04303,21,Male,1276,638.0,2,95,5,No,2,0
C04304,60,Male,2202,734.0,3,7,2,No,1,0
C04305,25,Female,2628,657.0,4,51,2,No,1,0
C04306,39,Female,5728,716.0,8,21,3,Yes,3,1
C04307,50,Female,6490,649.0,10,58,3,Yes,5,1
C04308,50,Male,4260,426.0,10,67,3,No,2,0
C04309,27,Female,5838,834.0,7,87,4,No,4,0
C04310,26,Female,994,497.0,2,77,3,No,0,0
C04311,45,Male,1332,333.0,4,28,3,Yes,1,0
C04312,48,Male,2082,694.0,3,80,5,No,1,0
C04313,47,Male,5360,536.0,10,72,4,No,2,0
C04314,21,Male,5454,606.0,9,91,2,No,4,0
C04315,51,Female,1626,813.0,2,14,1,Yes,4,1
C04316,48,Female,3528,882.0,4,110,5,Yes,0,0
C04317,29,Female,7983,887.0,9,60,1,No,4,0
C04318,48,Male,9720,810.0,12,70,5,Yes,3,1
C04319,21,Male,9732,811.0,12,10,4,No,1,0
C04320,54,Female,9680,880.0,11,31,5,Yes,5,1
C04321,30,Male,1268,317.0,4,63,4,No,1,0
C04322,19,Male,6720,672.0,10,40,4,Yes,5,1
C04323,28,Female,5016,456.0,11,118,3,Yes,4,1
C04324,20,Male,435,435.0,1,47,1,No,3,0
C04325,18,Female,5446,778.0,7,113,5,No,0,0
C04326,25,Female,4050,405.0,10,29,3,No,0,0
C04327,43,Male,2764,691.0,4,16,2,No,2,0
C04328,56,Female,513,513.0,1,99,5,No,0,0
C04329,59,Female,4224,704.0,6,25,1,No,2,0
C04330,21,Male,3248,464.0,7,86,1,No,3,0
C04331,58,Female,1245,415.0,3,109,3,No,1,0
C04332,56,Male,1275,425.0,3,50,3,No,5,0
C04333,52,Male,675,675.0,1,117,5,No,2,0
C04334,32,Female,3180,318.0,10,102,2,No,1,0
C04335,37,Male,748,748.0,1,67,1,Yes,3,1
C04336,50,Female,2442,407.0,6,30,3,Yes,2,1
C04337,39,Male,2568,321.0,8,27,2,Yes,1,0
C04338,43,Female,3024,756.0,4,77,3,No,5,0
C04339,57,Male,3545,709.0,5,47,1,Yes,5,1
C04340,55,Female,8830,883.0,10,67,5,No,3,0
C04341,40,Female,2268,756.0,3,65,3,Yes,0,0
C04342,40,Male,5918,538.0,11,59,5,No,4,0
C04343,54,Male,5565,795.0,7,111,5,No,4,0
C04344,53,Female,3410,310.0,11,60,5,No,0,0
C04345,41,Male,8888,808.0,11,6,2,No,1,0
C04346,40,Male,1926,642.0,3,58,2,Yes,3,1
C04347,37,Male,6552,819.0,8,49,5,Yes,4,1
C04348,20,Female,974,487.0,2,78,3,Yes,3,1
C04349,19,Male,3250,650.0,5,77,2,No,4,0
C04350,35,Male,5892,491.0,12,107,1,No,1,0
C04351,52,Female,3528,588.0,6,55,5,Yes,4,1
C04352,37,Female,6710,671.0,10,120,5,Yes,0,0
C04353,51,Female,4131,459.0,9,100,2,Yes,4,1
C04354,40,Male,4135,827.0,5,37,3,Yes,5,1
C04355,52,Male,3925,785.0,5,34,2,No,5,0
C04356,42,Female,3378,563.0,6,84,5,Yes,4,1
C04357,31,Male,2770,554.0,5,105,1,Yes,4,1
C04358,30,Female,4420,884.0,5,50,3,No,4,0
C04359,57,Male,2492,623.0,4,116,4,Yes,4,1
C04360,45,Female,1900,380.0,5,119,3,No,1,0
C04361,25,Male,5316,443.0,12,60,2,No,0,0
C04362,54,Male,8008,728.0,11,66,5,Yes,0,0
C04363,46,Male,1890,378.0,5,43,4,Yes,1,0
C04364,32,Female,9108,759.0,12,120,2,Yes,3,1
C04365,28,Male,6039,671.0,9,67,5,Yes,3,1
C04366,46,Male,1048,524.0,2,90,5,Yes,3,1
C04367,23,Female,7240,724.0,10,69,3,Yes,2,1
C04368,58,Female,9790,890.0,11,75,1,No,0,0
C04369,19,Male,4779,531.0,9,44,2,No,4,0
C04370,20,Male,8352,696.0,12,50,2,Yes,3,1
C04371,39,Male,9660,805.0,12,112,5,No,4,0
C04372,39,Male,1932,483.0,4,96,3,No,0,0
C04373,31,Female,3610,361.0,10,48,1,No,1,0
C04374,30,Male,1418,709.0,2,31,5,Yes,0,0
C04375,55,Male,5400,450.0,12,44,4,Yes,0,0
C04376,22,Male,1282,641.0,2,44,3,No,3,0
C04377,34,Male,5604,467.0,12,60,4,Yes,3,1
C04378,29,Female,4410,441.0,10,8,2,Yes,1,0
C04379,54,Female,2920,365.0,8,6,3,No,3,0
C04380,29,Male,2181,727.0,3,28,5,No,1,0
C04381,43,Male,7447,677.0,11,49,3,Yes,5,1
C04382,53,Female,5280,660.0,8,42,3,No,5,0
C04383,21,Female,4608,576.0,8,32,1,No,5,0
C04384,43,Male,1352,676.0,2,3,3,No,3,0
C04385,49,Male,3105,621.0,5,88,5,Yes,4,1
C04386,49,Female,1222,611.0,2,111,5,No,3,0
C04387,35,Male,2274,379.0,6,73,5,Yes,2,1
C04388,32,Male,4360,872.0,5,112,3,Yes,3,1
C04389,58,Female,7570,757.0,10,117,5,No,5,0
C04390,29,Male,2982,426.0,7,88,3,Yes,5,1
C04391,40,Male,6426,714.0,9,47,1,Yes,5,1
C04392,35,Male,6642,738.0,9,53,2,No,3,0
C04393,22,Female,757,757.0,1,9,4,No,4,0
C04394,40,Male,7425,825.0,9,34,1,No,0,0
C04395,33,Male,5856,488.0,12,108,1,No,3,0
C04396,42,Female,6125,875.0,7,27,4,No,0,0
C04397,34,Female,594,594.0,1,67,3,Yes,4,1
C04398,48,Male,4370,874.0,5,26,1,No,0,0
C04399,54,Male,3608,328.0,11,37,5,Yes,4,1
C04400,34,Male,8412,701.0,12,4,2,Yes,4,1
C04401,50,Male,4697,671.0,7,117,1,Yes,5,1
C04402,20,Male,2157,719.0,3,27,4,Yes,5,1
C04403,48,Female,1570,314.0,5,32,4,No,0,0
C04404,52,Female,1952,488.0,4,17,4,Yes,5,1
C04405,34,Male,4296,716.0,6,6,4,Yes,3,1
C04406,24,Female,5128,641.0,8,88,1,No,5,0
C04407,25,Male,2876,719.0,4,78,2,Yes,1,0
C04408,57,Male,1840,368.0,5,53,1,Yes,4,1
C04409,24,Female,3465,315.0,11,116,4,No,1,0
C04410,23,Female,893,893.0,1,97,2,Yes,5,1
C04411,30,Female,3487,317.0,11,61,2,No,3,0
C04412,36,Female,940,470.0,2,102,2,Yes,0,1
C04413,42,Male,4572,381.0,12,48,3,No,1,0
C04414,34,Male,7600,760.0,10,20,4,No,3,0
C04415,30,Male,1524,762.0,2,19,3,Yes,5,1
C04416,51,Male,7353,817.0,9,2,4,No,5,0
C04417,31,Female,1160,580.0,2,60,5,No,1,0
C04418,47,Male,2444,611.0,4,4,3,Yes,4,1
C04419,28,Female,2712,678.0,4,54,2,No,2,0
C04420,51,Female,3688,461.0,8,40,4,No,1,0
C04421,49,Female,8206,746.0,11,101,4,Yes,3,1
C04422,52,Male,6347,577.0,11,90,1,No,2,0
C04423,53,Female,3588,598.0,6,75,3,Yes,0,0
C04424,37,Male,2112,352.0,6,41,5,Yes,2,1
C04425,54,Female,1074,358.0,3,47,3,Yes,2,1
C04426,49,Female,4308,718.0,6,11,2,Yes,5,1
C04427,22,Male,8162,742.0,11,49,2,No,4,0
C04428,45,Female,556,556.0,1,11,3,Yes,4,1
C04429,57,Male,1424,356.0,4,103,3,No,5,0
C04430,45,Male,3180,795.0,4,42,3,Yes,0,0
C04431,53,Male,5256,657.0,8,10,3,No,1,0
C04432,28,Female,1584,792.0,2,120,2,No,3,1
C04433,56,Male,2178,363.0,6,91,5,Yes,1,0
C04434,55,Male,1626,542.0,3,120,2,Yes,5,1
C04435,40,Male,630,315.0,2,39,3,No,5,0
C04436,28,Male,3192,798.0,4,111,2,Yes,4,1
C04437,30,Female,2252,563.0,4,23,5,Yes,1,0
C04438,39,Male,2946,491.0,6,6,1,Yes,5,1
C04439,19,Male,2457,819.0,3,30,2,No,0,0
C04440,28,Male,6228,692.0,9,52,2,No,5,0
C04441,58,Female,1628,814.0,2,74,5,Yes,4,1
C04442,22,Female,1086,543.0,2,119,3,Yes,1,0
C04443,28,Female,680,340.0,2,68,5,No,0,0
C04444,23,Female,828,828.0,1,60,4,No,1,0
C04445,50,Male,7476,623.0,12,31,2,No,3,0
C04446,33,Female,6228,519.0,12,96,2,Yes,3,1
C04447,28,Female,4310,862.0,5,94,3,Yes,0,0
C04448,40,Female,4023,447.0,9,71,3,No,5,0
C04449,60,Male,4473,497.0,9,99,4,No,5,0
C04450,26,Female,5160,516.0,10,18,5,Yes,4,1
C04451,36,Female,579,579.0,1,43,2,Yes,4,1
C04452,42,Female,6292,572.0,11,91,5,No,5,0
C04453,32,Female,7139,649.0,11,36,4,Yes,0,0
C04454,35,Male,1276,638.0,2,50,4,No,4,0
C04455,48,Female,1468,734.0,2,12,3,No,4,0
C04456,48,Male,3609,401.0,9,46,5,Yes,4,1
C04457,46,Male,5232,436.0,12,1,5,No,2,0
C04458,43,Male,717,717.0,1,30,1,No,0,0
C04459,49,Male,785,785.0,1,33,5,No,3,0
C04460,25,Female,2052,684.0,3,35,3,No,1,0
C04461,51,Female,6864,624.0,11,49,5,Yes,5,1
C04462,44,Male,4125,375.0,11,35,4,Yes,2,1
C04463,48,Male,3432,312.0,11,31,4,Yes,4,1
C04464,33,Male,6036,503.0,12,11,4,No,4,0
C04465,52,Female,2168,542.0,4,75,5,No,2,0
C04466,37,Male,6660,666.0,10,74,5,Yes,3,1
C04467,60,Male,2095,419.0,5,15,5,No,5,0
C04468,48,Female,2255,451.0,5,90,4,Yes,2,1
C04469,49,Female,530,530.0,1,119,5,No,2,0
C04470,31,Male,5320,665.0,8,31,1,No,2,0
C04471,58,Male,511,511.0,1,60,4,Yes,0,0
C04472,46,Female,6816,568.0,12,87,1,No,2,0
C04473,60,Female,3216,536.0,6,97,5,No,2,0
C04474,36,Male,6570,657.0,10,113,4,No,4,0
C04475,34,Female,8085,735.0,11,67,1,Yes,0,0
C04476,27,Female,4216,527.0,8,69,3,No,5,0
C04477,27,Female,3132,348.0,9,54,2,Yes,3,1
C04478,60,Male,452,452.0,1,59,3,Yes,0,0
C04479,27,Male,2840,710.0,4,69,2,Yes,1,0
C04480,56,Female,4401,489.0,9,104,5,Yes,0,0
C04481,55,Female,2715,543.0,5,79,4,No,2,0
C04482,36,Female,2958,493.0,6,42,3,No,5,0
C04483,59,Male,2184,364.0,6,12,3,No,4,0
C04484,58,Female,7212,601.0,12,109,2,No,1,0
C04485,50,Male,3185,455.0,7,75,3,No,1,0
C04486,60,Female,2885,577.0,5,43,2,No,4,0
C04487,55,Male,2410,482.0,5,10,3,Yes,5,1
C04488,25,Male,4917,447.0,11,117,2,No,5,0
C04489,21,Male,1980,660.0,3,83,4,Yes,5,1
C04490,55,Female,8630,863.0,10,99,1,Yes,1,0
C04491,49,Male,666,666.0,1,28,5,No,3,0
C04492,22,Male,354,354.0,1,90,3,No,2,0
C04493,33,Female,310,310.0,1,74,4,Yes,1,0
C04494,59,Female,4960,496.0,10,70,4,Yes,1,0
C04495,26,Male,378,378.0,1,9,3,No,3,0
C04496,58,Female,3745,749.0,5,48,4,Yes,5,1
C04497,42,Female,602,301.0,2,63,5,No,2,0
C04498,20,Male,5131,733.0,7,75,5,No,2,0
C04499,39,Male,980,490.0,2,2,1,Yes,4,1
C04500,28,Female,1820,455.0,4,54,4,No,1,0
C04501,34,Male,2460,820.0,3,70,3,No,4,0
C04502,25,Female,1685,337.0,5,78,3,No,2,0
C04503,20,Female,591,591.0,1,64,5,No,4,0
C04504,43,Male,4329,481.0,9,80,5,No,2,0
C04505,26,Female,927,309.0,3,109,2,No,5,1
C04506,26,Female,4065,813.0,5,21,3,Yes,0,0
C04507,56,Male,5496,458.0,12,66,2,No,4,0
C04508,31,Female,2307,769.0,3,38,3,No,3,0
C04509,21,Male,3160,632.0,5,1,5,Yes,4,1
C04510,21,Male,4424,632.0,7,87,2,Yes,3,1
C04511,44,Male,3324,554.0,6,14,4,Yes,5,1
C04512,33,Male,4425,885.0,5,105,1,No,0,0
C04513,24,Female,531,531.0,1,32,4,No,5,0
C04514,29,Female,8868,739.0,12,45,1,Yes,3,1
C04515,21,Female,3515,703.0,5,71,3,Yes,3,1
C04516,45,Female,2356,589.0,4,100,5,No,2,0
C04517,54,Female,685,685.0,1,72,3,No,5,0
C04518,46,Male,1630,326.0,5,109,4,No,0,0
C04519,38,Male,5088,848.0,6,109,4,Yes,4,1
C04520,18,Female,4686,781.0,6,73,2,No,0,0
C04521,37,Male,2298,766.0,3,81,5,No,2,0
C04522,43,Male,808,404.0,2,70,1,No,4,1
C04523,35,Male,9757,887.0,11,120,3,Yes,5,1
C04524,29,Male,1592,796.0,2,82,4,Yes,2,1
C04525,36,Male,2880,480.0,6,53,2,No,2,0
C04526,58,Female,4824,402.0,12,58,1,No,3,0
C04527,59,Male,5676,516.0,11,25,1,Yes,0,0
C04528,48,Male,4680,520.0,9,80,2,Yes,2,1
C04529,38,Male,7088,886.0,8,71,1,No,3,0
C04530,51,Male,3000,375.0,8,118,3,No,0,0
C04531,35,Female,366,366.0,1,109,1,No,1,1
C04532,28,Female,1528,764.0,2,63,5,No,5,0
C04533,39,Female,3225,645.0,5,104,3,Yes,1,0
C04534,50,Female,9972,831.0,12,69,2,Yes,1,0
C04535,47,Female,5364,894.0,6,10,3,No,0,0
C04536,40,Female,5929,847.0,7,20,3,No,3,0
C04537,30,Female,748,374.0,2,47,4,Yes,4,1
C04538,31,Female,4571,653.0,7,1,3,Yes,5,1
C04539,20,Female,2700,540.0,5,4,5,No,2,0
C04540,20,Female,1520,760.0,2,41,2,No,1,0
C04541,55,Female,6880,688.0,10,12,1,No,1,0
C04542,25,Female,1574,787.0,2,105,2,No,5,1
C04543,24,Female,768,768.0,1,59,2,No,3,0
C04544,51,Female,4808,601.0,8,40,2,Yes,2,1
C04545,35,Male,5670,567.0,10,18,5,Yes,1,0
C04546,26,Female,2569,367.0,7,79,4,No,5,0
C04547,35,Female,3318,553.0,6,50,3,Yes,5,1
C04548,39,Female,8376,698.0,12,45,1,No,3,0
C04549,55,Female,4688,586.0,8,6,4,Yes,1,0
C04550,39,Female,2592,864.0,3,56,2,No,4,0
C04551,60,Female,626,626.0,1,50,3,Yes,4,1
C04552,30,Female,4152,692.0,6,9,2,Yes,5,1
C04553,21,Male,410,410.0,1,60,5,No,3,0
C04554,27,Male,5635,805.0,7,108,2,No,4,0
C04555,34,Female,708,354.0,2,21,5,No,3,0
C04556,50,Male,6402,582.0,11,29,3,Yes,1,0
C04557,57,Male,1050,525.0,2,35,4,Yes,3,1
C04558,57,Male,3420,855.0,4,25,4,Yes,2,1
C04559,24,Male,4256,608.0,7,97,3,No,1,0
C04560,46,Male,1446,723.0,2,34,3,No,5,0
C04561,55,Female,2799,311.0,9,7,3,Yes,5,1
C04562,32,Male,2916,324.0,9,67,1,Yes,0,0
C04563,58,Female,1800,360.0,5,71,1,No,5,0
C04564,37,Female,3992,499.0,8,84,4,Yes,5,1
C04565,33,Male,2212,553.0,4,96,4,Yes,2,1
C04566,57,Male,4779,531.0,9,54,5,Yes,0,0
C04567,56,Female,5187,741.0,7,36,4,Yes,2,1
C04568,44,Male,2205,315.0,7,89,2,No,2,0
C04569,39,Female,6372,708.0,9,54,3,Yes,4,1
C04570,49,Female,3792,632.0,6,79,4,Yes,4,1
C04571,22,Female,888,888.0,1,89,3,No,0,0
C04572,21,Male,5004,417.0,12,41,5,No,5,0
C04573,24,Male,3100,775.0,4,11,2,No,1,0
C04574,30,Female,2112,704.0,3,70,5,Yes,1,0
C04575,38,Female,3500,500.0,7,63,3,No,2,0
C04576,36,Male,8676,723.0,12,103,5,No,1,0
C04577,23,Female,7410,741.0,10,46,5,Yes,3,1
C04578,50,Male,9336,778.0,12,86,1,Yes,5,1
C04579,47,Female,853,853.0,1,38,5,Yes,2,1
C04580,31,Male,6580,658.0,10,19,4,No,1,0
C04581,23,Female,9684,807.0,12,53,4,Yes,5,1
C04582,31,Female,362,362.0,1,73,5,Yes,5,1
C04583,22,Female,6664,833.0,8,37,3,Yes,0,0
C04584,30,Female,4664,424.0,11,99,4,No,1,0
C04585,27,Female,6600,825.0,8,77,1,No,2,0
C04586,57,Male,6864,624.0,11,31,3,No,1,0
C04587,30,Female,968,484.0,2,2,2,No,1,0
C04588,24,Female,1600,320.0,5,7,3,No,5,0
C04589,37,Female,4110,822.0,5,90,2,Yes,1,0
C04590,26,Female,4752,528.0,9,9,3,Yes,1,0
C04591,34,Female,5005,455.0,11,45,1,No,4,0
C04592,21,Male,1292,323.0,4,86,5,No,4,0
C04593,22,Male,7095,645.0,11,70,4,Yes,0,0
C04594,44,Male,304,304.0,1,114,5,Yes,2,1
C04595,41,Female,3250,325.0,10,50,1,No,5,0
C04596,40,Female,3718,338.0,11,20,5,No,3,0
C04597,27,Female,3040,304.0,10,91,1,No,1,0
C04598,54,Female,6396,533.0,12,4,1,No,1,0
C04599,43,Female,3220,805.0,4,64,4,Yes,1,0
C04600,26,Female,8096,736.0,11,57,2,No,4,0
C04601,28,Female,840,840.0,1,67,1,No,4,1
C04602,24,Male,2420,605.0,4,108,3,No,4,0
C04603,36,Male,3190,319.0,10,57,2,Yes,5,1
C04604,47,Female,9218,838.0,11,94,3,Yes,4,1
C04605,30,Female,6750,675.0,10,61,3,Yes,3,1
C04606,35,Male,5388,898.0,6,9,3,Yes,5,1
C04607,18,Female,1678,839.0,2,55,3,No,0,0
C04608,45,Female,3888,432.0,9,104,4,No,5,0
C04609,40,Male,5220,522.0,10,33,1,No,3,0
C04610,53,Male,3588,897.0,4,31,1,No,3,0
C04611,54,Female,569,569.0,1,43,5,No,2,0
C04612,32,Male,3850,770.0,5,44,1,Yes,0,0
C04613,38,Female,3880,776.0,5,114,5,Yes,2,1
C04614,32,Female,4995,555.0,9,70,1,Yes,2,1
C04615,28,Male,2463,821.0,3,5,4,Yes,4,1
C04616,35,Male,978,489.0,2,19,3,Yes,1,0
C04617,34,Male,2625,525.0,5,6,1,Yes,0,0
C04618,59,Female,6272,896.0,7,85,5,Yes,4,1
C04619,49,Female,4410,882.0,5,36,3,No,4,0
C04620,37,Female,1725,575.0,3,44,3,Yes,3,1
C04621,45,Male,1455,485.0,3,2,2,Yes,5,1
C04622,40,Male,1696,848.0,2,12,5,Yes,4,1
C04623,18,Female,2104,526.0,4,104,1,No,2,0
C04624,56,Female,9924,827.0,12,27,2,No,2,0
C04625,38,Male,1488,372.0,4,120,1,Yes,0,0
C04626,56,Female,6030,670.0,9,83,1,No,1,0
C04627,39,Male,4224,384.0,11,45,5,No,5,0
C04628,21,Female,2397,799.0,3,28,2,Yes,2,1
C04629,44,Male,3475,695.0,5,76,1,No,2,0
C04630,41,Male,3888,432.0,9,51,5,Yes,4,1
C04631,46,Female,1380,690.0,2,48,5,Yes,1,0
C04632,56,Male,5031,559.0,9,88,3,No,5,0
C04633,39,Female,4070,370.0,11,13,1,Yes,0,0
C04634,24,Female,2770,554.0,5,54,3,Yes,4,1
C04635,27,Male,3584,448.0,8,33,3,No,1,0
C04636,42,Female,1868,467.0,4,83,2,Yes,5,1
C04637,22,Female,3871,553.0,7,48,1,No,0,0
C04638,55,Male,7200,800.0,9,112,5,Yes,4,1
C04639,33,Male,2112,528.0,4,7,5,No,1,0
C04640,27,Male,5229,747.0,7,92,1,Yes,5,1
C04641,23,Female,3196,799.0,4,105,4,No,1,0
C04642,48,Male,4524,754.0,6,61,3,Yes,3,1
C04643,19,Female,5992,856.0,7,1,5,No,1,0
C04644,53,Female,1832,458.0,4,50,5,Yes,4,1
C04645,45,Male,3975,795.0,5,30,4,No,2,0
C04646,23,Male,3486,498.0,7,20,1,No,5,0
C04647,33,Male,957,319.0,3,37,4,No,2,0
C04648,40,Female,4044,674.0,6,49,4,No,0,0
C04649,59,Female,946,473.0,2,33,1,No,2,0
C04650,40,Female,7032,879.0,8,1,4,Yes,0,0
C04651,45,Female,1302,434.0,3,83,5,No,1,0
C04652,59,Male,4680,468.0,10,52,3,No,2,0
C04653,50,Male,3066,511.0,6,33,1,No,5,0
C04654,21,Male,3570,510.0,7,98,5,No,1,0
C04655,43,Male,3436,859.0,4,46,1,No,2,0
C04656,41,Male,2004,334.0,6,3,2,No,2,0
C04657,53,Female,4140,828.0,5,16,3,No,5,0
C04658,55,Male,3960,360.0,11,57,5,Yes,3,1
C04659,37,Female,2992,374.0,8,98,4,No,5,0
C04660,33,Male,4068,452.0,9,107,4,Yes,4,1
C04661,33,Female,5456,682.0,8,23,1,No,4,0
C04662,35,Female,1524,508.0,3,85,5,Yes,0,0
C04663,50,Male,2888,722.0,4,69,1,Yes,1,0
C04664,59,Female,7596,633.0,12,21,3,No,2,0
C04665,34,Female,966,483.0,2,95,2,No,1,1
C04666,18,Female,2555,365.0,7,61,5,Yes,5,1
C04667,37,Female,6446,586.0,11,68,3,Yes,5,1
C04668,19,Male,622,622.0,1,50,1,No,5,0
C04669,29,Male,1584,528.0,3,78,3,Yes,5,1
C04670,42,Female,4494,749.0,6,29,5,No,1,0
C04671,34,Female,3006,501.0,6,28,5,No,4,0
C04672,28,Male,1338,669.0,2,40,4,No,4,0
C04673,60,Male,2100,525.0,4,42,1,No,4,0
C04674,55,Female,3092,773.0,4,47,4,No,4,0
C04675,44,Male,6780,678.0,10,69,2,No,2,0
C04676,37,Male,6780,565.0,12,106,1,No,0,0
C04677,51,Male,2259,753.0,3,18,1,Yes,5,1
C04678,30,Male,5292,756.0,7,72,2,Yes,1,0
C04679,18,Female,2765,553.0,5,70,3,No,5,0
C04680,41,Female,1380,345.0,4,118,5,Yes,1,0
C04681,59,Female,7182,798.0,9,79,5,No,4,0
C04682,55,Male,8400,700.0,12,23,1,Yes,4,1
C04683,49,Female,6258,894.0,7,40,4,Yes,4,1
C04684,41,Female,1318,659.0,2,54,1,No,5,0
C04685,34,Male,2046,682.0,3,36,4,Yes,0,0
C04686,53,Female,1164,388.0,3,116,4,No,2,0
C04687,56,Male,2504,313.0,8,58,2,Yes,5,1
C04688,33,Male,1046,523.0,2,38,4,No,5,0
C04689,47,Female,4240,424.0,10,57,4,Yes,3,1
C04690,45,Male,426,426.0,1,46,1,No,3,0
C04691,34,Female,5104,638.0,8,53,4,No,0,0
C04692,21,Female,3785,757.0,5,95,4,No,3,0
C04693,58,Male,3395,485.0,7,85,2,No,5,0
C04694,51,Male,5830,583.0,10,82,2,No,1,0
C04695,54,Male,468,468.0,1,99,1,Yes,4,1
C04696,53,Female,816,816.0,1,84,5,No,5,0
C04697,20,Female,3176,794.0,4,24,3,No,0,0
C04698,30,Female,1648,412.0,4,96,2,No,1,0
C04699,33,Female,4656,388.0,12,98,3,No,1,0
C04700,50,Male,3480,580.0,6,5,5,No,0,0
C04701,44,Male,1665,333.0,5,98,2,No,5,0
C04702,22,Female,2214,369.0,6,103,4,Yes,5,1
C04703,19,Female,7750,775.0,10,84,2,Yes,2,1
C04704,53,Female,6384,798.0,8,66,3,No,3,0
C04705,43,Male,806,806.0,1,45,1,Yes,2,1
C04706,48,Female,7104,592.0,12,117,2,Yes,1,0
C04707,28,Female,4305,861.0,5,111,5,No,5,0
C04708,32,Male,2052,513.0,4,94,2,Yes,1,0
C04709,34,Female,3479,497.0,7,18,3,Yes,2,1
C04710,32,Female,8340,834.0,10,18,1,Yes,1,0
C04711,26,Male,4090,818.0,5,111,4,No,1,0
C04712,57,Male,3550,710.0,5,36,2,Yes,5,1
C04713,42,Female,999,333.0,3,101,2,No,1,1
C04714,43,Female,930,465.0,2,107,1,Yes,5,1
C04715,32,Male,2076,346.0,6,45,3,Yes,4,1
C04716,51,Male,719,719.0,1,67,2,No,3,1
C04717,38,Female,4137,591.0,7,100,3,Yes,5,1
C04718,41,Male,8998,818.0,11,108,5,Yes,5,1
C04719,33,Female,6384,532.0,12,67,5,No,2,0
C04720,49,Female,6048,504.0,12,63,5,Yes,3,1
C04721,24,Female,1538,769.0,2,4,5,Yes,3,1
C04722,48,Male,5535,615.0,9,112,3,No,2,0
C04723,29,Female,2580,430.0,6,54,5,Yes,5,1
C04724,57,Male,8184,744.0,11,7,1,Yes,0,0
C04725,19,Female,6111,873.0,7,18,1,Yes,4,1
C04726,33,Male,1452,484.0,3,21,1,No,3,0
C04727,32,Female,1752,438.0,4,35,4,Yes,5,1
C04728,18,Male,4136,517.0,8,72,4,Yes,3,1
C04729,51,Male,5630,563.0,10,63,2,Yes,3,1
C04730,40,Male,7824,652.0,12,29,5,Yes,0,0
C04731,30,Female,1208,604.0,2,72,2,No,1,1
C04732,35,Female,10008,834.0,12,28,2,No,1,0
C04733,43,Female,4464,496.0,9,26,1,No,1,0
C04734,19,Female,3269,467.0,7,55,4,No,0,0
C04735,33,Female,4200,420.0,10,80,5,Yes,1,0
C04736,18,Male,3942,438.0,9,18,4,No,3,0
C04737,38,Male,3724,532.0,7,34,3,Yes,1,0
C04738,28,Male,1980,660.0,3,57,2,Yes,3,1
C04739,55,Female,5772,481.0,12,80,5,No,1,0
C04740,33,Male,5796,483.0,12,22,5,Yes,1,0
C04741,47,Female,1179,393.0,3,35,1,No,5,0
C04742,40,Female,3054,509.0,6,42,1,Yes,0,0
C04743,45,Male,5654,514.0,11,90,1,No,2,0
C04744,26,Female,4488,748.0,6,91,4,Yes,1,0
C04745,24,Male,8130,813.0,10,105,5,Yes,5,1
C04746,21,Female,7620,635.0,12,93,5,No,0,0
C04747,18,Male,1596,532.0,3,68,3,Yes,2,1
C04748,53,Female,3729,339.0,11,38,4,No,5,0
C04749,57,Male,3744,624.0,6,106,5,No,0,0
C04750,36,Female,7470,747.0,10,70,1,No,1,0
C04751,29,Male,3670,734.0,5,19,3,Yes,3,1
C04752,31,Female,2835,315.0,9,2,2,Yes,3,1
C04753,53,Male,5379,489.0,11,28,4,Yes,3,1
C04754,50,Male,7447,677.0,11,60,3,Yes,4,1
C04755,38,Male,4554,414.0,11,98,3,Yes,4,1
C04756,56,Male,3850,385.0,10,36,2,No,1,0
C04757,53,Male,8129,739.0,11,10,5,No,0,0
C04758,56,Female,2944,736.0,4,32,5,No,1,0
